Site,Level.x,Area,LOT,id,Unit,ID,RawMaterial,QuartzQuality,Class,CorePreparProd,RetouchedPieceBlank,PieceCompleteness,Cortex,CortexLocation,CortexType,PlatformType,PlatformCortex,Lipping,BlankShape,CrossSection,BlankTip,Profile,ScarCount,ScarPattern,Thickness,MaxWidth,ProxWidth,MedWidth,DistWidth,Length,PlatformThickness,PlatformWidth,ExteriorPlatformAngle,Weight,CoreType,CoreCrossSection,NumberCoreFaces,CorePlatform,CoreDistalTreatment,CoreLeftTreatment,CoreRightTreatment,CoreBackTreatment,MainFaceCortex,MainFaceScarCount,MainFaceScarDirection,MainFaceArisOrientation,MainFaceScarLength,MainFaceScarMaxWidth,MainFaceScarProxWidth,MainFaceScarMedWidth,MainFaceScarDistWidth,MainFacePlatformAngle,MainFaceCoreUse,DistalFaceCortex,DistalFaceScarCount,DistalFaceScarDirection,DistalFaceArisOrientation,DistalFaceCoreUse,LeftFaceCortex,LeftFaceScarCount,LeftFaceScarDirection,LeftFaceArisOrientation,LeftFaceCoreUse,RightFaceCortex,RightFaceScarCount,RightFaceScarDirection,RightFaceArisOrientation,RightFaceCoreUse,BackFaceCortex,BackFaceScarCount,BackFaceScarDirection,BackFaceArisOrientation,BackFaceCoreUse,CoreAbandon,Alteration,Fire,EdgeDamage,RetouchedPieceTypology,ChipQuantity,OtherNotes,BlankType,X,Y,Z,Spit,Level.y,Code,Phase
VB,NA,TRUE,LOT-146,H18-2602,H18,2602,Chert,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.2789993,126.4380035,24.17099953,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2627,H18,2627,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.1539993,126.2610016,24.16399956,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2632,H18,2632,Chert,NA,BlankFrag,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31,17.76,NA,NA,NA,0,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.3580017,126.3740005,24.16600037,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2632,H18,2632,Chert,NA,BlankFrag,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84,13.57,NA,NA,NA,0,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.3580017,126.3740005,24.16600037,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2632,H18,2632,Chert,NA,Chip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,34,NA,NA,119.3580017,126.3740005,24.16600037,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2632,H18,2632,Greywacke,NA,Chip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,21,NA,NA,119.3580017,126.3740005,24.16600037,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2634,H18,2634,Chalcedony,NA,Chip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,1,NA,NA,119.0189972,126.5090027,24.15099907,1,5,BONE,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2637,H18,2637,Chert,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.4629974,126.2360001,24.18600082,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2640,H18,2640,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.3440018,126.1719971,24.18899918,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2652,H18,2652,Chert,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.1869965,126.0690002,24.23200035,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2653,H18,2653,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.0800018,126.0899963,24.19000053,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2660,H18,2660,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.0070038,126.0599976,24.18099976,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2671,H18,2671,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.1640015,126.052002,24.1970005,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2672,H18,2672,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.3499985,126.1289978,24.16799927,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2675,H18,2675,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.262001,126.0019989,24.30699921,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2677,H18,2677,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.1809998,126.1200027,24.15999985,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2677,H18,2677,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.1809998,126.1200027,24.15999985,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2677,H18,2677,Greywacke,NA,Chip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,38,NA,NA,119.1809998,126.1200027,24.15999985,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2677,H18,2677,Chert,NA,Chip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,10,NA,NA,119.1809998,126.1200027,24.15999985,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-311,H18-2677,H18,2677,Chert,NA,Chip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,13,NA,NA,119.1809998,126.1200027,24.15999985,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2681,H18,2681,Chert,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.4179993,126.086998,24.20700073,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-146,H18-2688,H18,2688,Chert,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.3889999,126.1549988,24.17200089,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-146,H18-2688,H18,2688,Greywacke,NA,Chip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,13,NA,NA,119.3889999,126.1549988,24.17200089,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-146,H18-2688,H18,2688,Chert,NA,Chip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,9,NA,NA,119.3889999,126.1549988,24.17200089,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2689,H18,2689,Chalcedony,NA,BlankFrag,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.38,13.78,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.5790024,126.276001,24.18799973,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2691,H18,2691,Chert,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.1809998,126.0070038,24.29299927,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2692,H18,2692,Greywacke,NA,RetouchedPieceFrag,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23,20.46,NA,NA,NA,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,Vale Comprido blank,NA,NA,NA,119.5759964,126.2440033,24.18700027,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2697,H18,2697,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.7389984,126.387001,24.19000053,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2698,H18,2698,Chert,NA,RetouchedPieceFrag,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31,15.69,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,Retouched flake,NA,NA,NA,119.6070023,126.5019989,24.1590004,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2700,H18,2700,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.8180008,126.4830017,24.19499969,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2708,H18,2708,Chert,NA,CoreFrag,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,0,NA,NA,NA,0,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.7919998,126.3399963,24.16500092,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-61,H18-2718,H18,2718,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.9779968,126.5759964,24.25499916,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-98,H18-2724,H18,2724,Chert,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.848999,126.3759995,24.1609993,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-98,H18-2724,H18,2724,Chert,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.848999,126.3759995,24.1609993,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-98,H18-2724,H18,2724,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.848999,126.3759995,24.1609993,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-98,H18-2724,H18,2724,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.848999,126.3759995,24.1609993,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-98,H18-2724,H18,2724,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.848999,126.3759995,24.1609993,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-98,H18-2724,H18,2724,Chert,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.848999,126.3759995,24.1609993,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-98,H18-2724,H18,2724,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.848999,126.3759995,24.1609993,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-98,H18-2724,H18,2724,Chalcedony,NA,Chip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,2,NA,NA,119.848999,126.3759995,24.1609993,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-98,H18-2724,H18,2724,Chert,NA,Chip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,9,NA,NA,119.848999,126.3759995,24.1609993,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-98,H18-2724,H18,2724,Greywacke,NA,Chip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,18,NA,NA,119.848999,126.3759995,24.1609993,1,5,BUCKET,Upper 5/4E
VB,NA,TRUE,LOT-146,H18-2739,H18,2739,Greywacke,NA,Shatter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.8570023,126.0589981,24.18899918,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-146,H18-2741,H18,2741,Greywacke,NA,BlankFrag,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.58,18.38,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nenhuma,NA,NA,NA,NA,NA,NA,119.9110031,126.2929993,24.16399956,1,5,LITHIC,Upper 5/4E
